STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       4466;2019031817:29;    1;   96.0;   10.0;   12.0;   3;    86.37;2019031818:00;eor
       4466;2019031818:29;    1;   92.0;    0.0;    0.0;   0;    95.04;2019031819:00;eor
       4466;2019031819:29;    1;   -999;    0.0;    0.0;   0;   103.53;2019031820:00;eor
       4466;2019031820:29;    1;   93.0;    0.0;    0.0;   0;   111.40;2019031821:00;eor
       4466;2019031821:29;    1;  102.0;    0.0;    0.0;   0;   118.15;2019031822:00;eor
       4466;2019031822:29;    1;   95.0;    0.0;    0.0;   0;   123.18;2019031823:00;eor
       4466;2019031823:29;    1;   87.0;    0.0;    0.0;   0;   125.89;2019031900:00;eor
       4466;2019031900:29;    1;   86.0;    0.0;    0.0;   0;   125.88;2019031901:00;eor
       4466;2019031901:29;    1;   85.0;    0.0;    0.0;   0;   123.13;2019031902:00;eor
       4466;2019031902:29;    1;   86.0;    0.0;    0.0;   0;   118.07;2019031903:00;eor
       4466;2019031903:29;    1;   86.0;    0.0;    0.0;   0;   111.30;2019031904:00;eor
       4466;2019031904:29;    1;   91.0;    0.0;    0.0;   0;   103.41;2019031905:00;eor
       4466;2019031905:29;    1;   87.0;    0.0;    0.0;   0;    94.89;2019031906:00;eor
       4466;2019031906:29;    1;   87.0;   10.0;   15.0;  36;    86.19;2019031907:00;eor
       4466;2019031907:29;    1;   86.0;   20.0;   62.0;  60;    77.70;2019031908:00;eor
       4466;2019031908:29;    1;   88.0;   25.0;  119.0;  59;    69.86;2019031909:00;eor
       4466;2019031909:29;    1;   90.0;   35.0;  167.0;  60;    63.14;2019031910:00;eor
       4466;2019031910:29;    1;   93.0;   46.0;  191.0;  57;    58.15;2019031911:00;eor
       4466;2019031911:29;    1;   97.0;   64.0;  224.0;  54;    55.45;2019031912:00;eor
       4466;2019031912:29;    1;   -999;   59.0;  184.0;  44;    55.43;2019031913:00;eor
       4466;2019031913:29;    1;  102.0;   80.0;  204.0;  51;    58.10;2019031914:00;eor
       4466;2019031914:29;    1;   97.0;   46.0;  164.0;  55;    63.07;2019031915:00;eor
       4466;2019031915:29;    1;   91.0;   25.0;  119.0;  59;    69.75;2019031916:00;eor
       4466;2019031916:29;    1;   90.0;   18.0;   68.0;  60;    77.58;2019031917:00;eor
       4466;2019031917:29;    1;   89.0;    8.0;   17.0;  31;    86.04;2019031918:00;eor
       4466;2019031918:29;    1;   87.0;    0.0;    0.0;   0;    94.72;2019031919:00;eor
       4466;2019031919:29;    1;   89.0;    0.0;    0.0;   0;   103.20;2019031920:00;eor
       4466;2019031920:29;    1;   95.0;    0.0;    0.0;   0;   111.06;2019031921:00;eor
       4466;2019031921:29;    1;   96.0;    0.0;    0.0;   0;   117.79;2019031922:00;eor
       4466;2019031922:29;    1;   98.0;    0.0;    0.0;   0;   122.80;2019031923:00;eor
       4466;2019031923:29;    1;   89.0;    0.0;    0.0;   0;   125.50;2019032000:00;eor
       4466;2019032000:29;    1;   90.0;    0.0;    0.0;   0;   125.48;2019032001:00;eor
       4466;2019032001:29;    1;   97.0;    0.0;    0.0;   0;   122.75;2019032002:00;eor
       4466;2019032002:29;    1;  113.0;    0.0;    0.0;   0;   117.71;2019032003:00;eor
       4466;2019032003:29;    1;  103.0;    0.0;    0.0;   0;   110.96;2019032004:00;eor
       4466;2019032004:29;    1;  102.0;    0.0;    0.0;   0;   103.08;2019032005:00;eor
       4466;2019032005:29;    1;  119.0;    0.0;    0.0;   0;    94.57;2019032006:00;eor
       4466;2019032006:29;    1;  121.0;    6.0;    6.0;   0;    85.87;2019032007:00;eor
       4466;2019032007:29;    1;  121.0;   18.0;   18.0;   0;    77.38;2019032008:00;eor
       4466;2019032008:29;    1;  123.0;   22.0;   22.0;   0;    69.51;2019032009:00;eor
       4466;2019032009:29;    1;  125.0;   20.0;   20.0;   0;    62.78;2019032010:00;eor
       4466;2019032010:29;    1;  126.0;   16.0;   16.0;   0;    57.77;2019032011:00;eor
       4466;2019032011:29;    1;  126.0;   21.0;   21.0;   0;    55.05;2019032012:00;eor
       4466;2019032012:29;    1;  127.0;   33.0;   33.0;   0;    55.04;2019032013:00;eor
       4466;2019032013:29;    1;  128.0;   33.0;   33.0;   0;    57.72;2019032014:00;eor
       4466;2019032014:29;    1;  128.0;   35.0;   35.0;   0;    62.71;2019032015:00;eor
       4466;2019032015:29;    1;  127.0;   28.0;   28.0;   0;    69.41;2019032016:00;eor
       4466;2019032016:29;    1;  126.0;   18.0;   18.0;   0;    77.25;2019032017:00;eor
       4466;2019032017:29;    1;  119.0;   10.0;   10.0;   0;    85.72;2019032018:00;eor
       4466;2019032018:29;    1;  125.0;    0.0;    0.0;   0;    94.39;2019032019:00;eor
       4466;2019032019:29;    1;  125.0;    0.0;    0.0;   0;   102.87;2019032020:00;eor
       4466;2019032020:29;    1;  125.0;    0.0;    0.0;   0;   110.71;2019032021:00;eor
       4466;2019032021:29;    1;  125.0;    0.0;    0.0;   0;   117.42;2019032022:00;eor
       4466;2019032022:29;    1;  126.0;    0.0;    0.0;   0;   122.42;2019032023:00;eor
       4466;2019032023:29;    1;  125.0;    0.0;    0.0;   0;   125.11;2019032100:00;eor
       4466;2019032100:29;    1;  126.0;    0.0;    0.0;   0;   125.09;2019032101:00;eor
       4466;2019032101:29;    1;  126.0;    0.0;    0.0;   0;   122.37;2019032102:00;eor
       4466;2019032102:29;    1;  126.0;    0.0;    0.0;   0;   117.35;2019032103:00;eor
       4466;2019032103:29;    1;  125.0;    0.0;    0.0;   0;   110.61;2019032104:00;eor
       4466;2019032104:29;    1;  125.0;    0.0;    0.0;   0;   102.75;2019032105:00;eor
       4466;2019032105:29;    1;  125.0;    0.0;    0.0;   0;    94.25;2019032106:00;eor
       4466;2019032106:29;    1;  126.0;    3.0;    4.0;   0;    85.55;2019032107:00;eor
       4466;2019032107:29;    1;  126.0;   10.0;   10.0;   0;    77.04;2019032108:00;eor
       4466;2019032108:29;    1;  127.0;   21.0;   21.0;   0;    69.17;2019032109:00;eor
       4466;2019032109:29;    1;  128.0;   28.0;   28.0;   0;    62.42;2019032110:00;eor
       4466;2019032110:29;    1;  128.0;   37.0;   37.0;   0;    57.39;2019032111:00;eor
       4466;2019032111:29;    1;  128.0;   66.0;   66.0;   0;    54.66;2019032112:00;eor
       4466;2019032112:29;    1;  129.0;   33.0;   33.0;   0;    54.64;2019032113:00;eor
       4466;2019032113:29;    1;  129.0;   38.0;   39.0;   0;    57.34;2019032114:00;eor
       4466;2019032114:29;    1;  128.0;   22.0;   22.0;   0;    62.34;2019032115:00;eor
       4466;2019032115:28;    1;  128.0;   18.0;   18.0;   0;    69.07;2019032116:00;eor
       4466;2019032116:28;    1;  128.0;    8.0;    8.0;   0;    76.92;2019032117:00;eor
       4466;2019032117:28;    1;  127.0;    3.0;    3.0;   0;    85.40;2019032118:00;eor
       4466;2019032118:28;    1;  127.0;    0.0;    0.0;   0;    94.07;2019032119:00;eor
       4466;2019032119:28;    1;  126.0;    0.0;    0.0;   0;   102.54;2019032120:00;eor
       4466;2019032120:28;    1;  126.0;    0.0;    0.0;   0;   110.37;2019032121:00;eor
       4466;2019032121:28;    1;  126.0;    0.0;    0.0;   0;   117.06;2019032122:00;eor
       4466;2019032122:28;    1;  125.0;    0.0;    0.0;   0;   122.04;2019032123:00;eor
       4466;2019032123:28;    1;  125.0;    0.0;    0.0;   0;   124.71;2019032200:00;eor
       4466;2019032200:28;    1;  125.0;    0.0;    0.0;   0;   124.70;2019032201:00;eor
       4466;2019032201:28;    1;  125.0;    0.0;    0.0;   0;   121.99;2019032202:00;eor
       4466;2019032202:28;    1;  124.0;    0.0;    0.0;   0;   116.99;2019032203:00;eor
       4466;2019032203:28;    1;  124.0;    0.0;    0.0;   0;   110.27;2019032204:00;eor
       4466;2019032204:28;    1;  123.0;    0.0;    0.0;   0;   102.42;2019032205:00;eor
       4466;2019032205:28;    1;  124.0;    0.0;    0.0;   0;    93.93;2019032206:00;eor
       4466;2019032206:28;    1;  124.0;    4.0;    5.0;   0;    85.22;2019032207:00;eor
       4466;2019032207:28;    1;  124.0;   17.0;   17.0;   0;    76.71;2019032208:00;eor
       4466;2019032208:28;    1;  125.0;   23.0;   23.0;   0;    68.82;2019032209:00;eor
       4466;2019032209:28;    1;  126.0;   31.0;   31.0;   0;    62.06;2019032210:00;eor
       4466;2019032210:28;    1;  125.0;   42.0;   42.0;   0;    57.01;2019032211:00;eor
       4466;2019032211:28;    1;  126.0;   49.0;   49.0;   0;    54.27;2019032212:00;eor
       4466;2019032212:28;    1;  127.0;   59.0;   60.0;   0;    54.25;2019032213:00;eor
       4466;2019032213:28;    1;  128.0;   57.0;   58.0;   0;    56.96;2019032214:00;eor
       4466;2019032214:28;    1;  127.0;   62.0;   64.0;   1;    61.98;2019032215:00;eor
       4466;2019032215:28;    1;  109.0;   47.0;   50.0;   0;    68.72;2019032216:00;eor
       4466;2019032216:28;    1;  104.0;   36.0;   54.0;  21;    76.59;2019032217:00;eor
       4466;2019032217:28;    1;  105.0;   13.0;   17.0;   0;    85.07;2019032218:00;eor
       4466;2019032218:28;    1;  104.0;    0.0;    1.0;   0;    93.75;2019032219:00;eor
       4466;2019032219:28;    1;  104.0;    0.0;    0.0;   0;   102.21;2019032220:00;eor
       4466;2019032220:28;    1;  104.0;    0.0;    0.0;   0;   110.03;2019032221:00;eor
       4466;2019032221:28;    1;  104.0;    0.0;    0.0;   0;   116.70;2019032222:00;eor
       4466;2019032222:28;    1;  104.0;    0.0;    0.0;   0;   121.66;2019032223:00;eor
       4466;2019032223:28;    1;  103.0;    0.0;    0.0;   0;   124.32;2019032300:00;eor
       4466;2019032300:28;    1;  124.0;    0.0;    0.0;   0;   124.30;2019032301:00;eor
       4466;2019032301:28;    1;  122.0;    0.0;    0.0;   0;   121.61;2019032302:00;eor
       4466;2019032302:28;    1;  121.0;    0.0;    0.0;   0;   116.62;2019032303:00;eor
       4466;2019032303:28;    1;  118.0;    0.0;    0.0;   0;   109.93;2019032304:00;eor
       4466;2019032304:28;    1;  116.0;    0.0;    0.0;   0;   102.09;2019032305:00;eor
       4466;2019032305:28;    1;  121.0;    0.0;    0.0;   0;    93.60;2019032306:00;eor
       4466;2019032306:28;    1;  123.0;    3.0;    4.0;   0;    84.90;2019032307:00;eor
       4466;2019032307:28;    1;  123.0;    9.0;    9.0;   0;    76.38;2019032308:00;eor
       4466;2019032308:28;    1;  123.0;   34.0;   34.0;   0;    68.48;2019032309:00;eor
       4466;2019032309:28;    1;  123.0;   81.0;   82.0;   0;    61.70;2019032310:00;eor
       4466;2019032310:28;    1;  123.0;  118.0;  124.0;   3;    56.62;2019032311:00;eor
       4466;2019032311:28;    1;  114.0;  114.0;  148.0;  16;    53.87;2019032312:00;eor
       4466;2019032312:28;    1;  101.0;   77.0;  180.0;  58;    53.86;2019032313:00;eor
       4466;2019032313:28;    1;  102.0;   79.0;  194.0;  54;    56.58;2019032314:00;eor
       4466;2019032314:28;    1;  106.0;   98.0;  127.0;  23;    61.62;2019032315:00;eor
       4466;2019032315:28;    1;  100.0;   59.0;   85.0;  14;    68.38;2019032316:00;eor
       4466;2019032316:28;    1;   97.0;   41.0;   69.0;  45;    76.26;2019032317:00;eor
       4466;2019032317:28;    1;   96.0;   14.0;   16.0;   2;    84.75;2019032318:00;eor
       4466;2019032318:28;    1;   97.0;    0.0;    0.0;   0;    93.43;2019032319:00;eor
       4466;2019032319:28;    1;   91.0;    0.0;    0.0;   0;   101.88;2019032320:00;eor
       4466;2019032320:28;    1;   93.0;    0.0;    0.0;   0;   109.68;2019032321:00;eor
       4466;2019032321:28;    1;   91.0;    0.0;    0.0;   0;   116.34;2019032322:00;eor
       4466;2019032322:28;    1;   96.0;    0.0;    0.0;   0;   121.28;2019032323:00;eor
       4466;2019032323:28;    1;   95.0;    0.0;    0.0;   0;   123.93;2019032400:00;eor
       4466;2019032400:28;    1;   98.0;    0.0;    0.0;   0;   123.91;2019032401:00;eor
       4466;2019032401:28;    1;  102.0;    0.0;    0.0;   0;   121.23;2019032402:00;eor
       4466;2019032402:28;    1;  101.0;    0.0;    0.0;   0;   116.26;2019032403:00;eor
       4466;2019032403:28;    1;  100.0;    0.0;    0.0;   0;   109.58;2019032404:00;eor
       4466;2019032404:28;    1;  104.0;    0.0;    0.0;   0;   101.76;2019032405:00;eor
       4466;2019032405:28;    1;  106.0;    0.0;    0.0;   0;    93.28;2019032406:00;eor
       4466;2019032406:28;    1;  107.0;    9.0;    9.0;   0;    84.58;2019032407:00;eor
       4466;2019032407:28;    1;  106.0;   26.0;   26.0;   0;    76.06;2019032408:00;eor
       4466;2019032408:28;    1;  108.0;   35.0;   35.0;   0;    68.14;2019032409:00;eor
       4466;2019032409:28;    1;  108.0;   56.0;   57.0;   2;    61.34;2019032410:00;eor
       4466;2019032410:28;    1;  102.0;   83.0;  173.0;  43;    56.25;2019032411:00;eor
       4466;2019032411:28;    1;   -999;   72.0;  219.0;  53;    53.48;2019032412:00;eor
       4466;2019032412:28;    1;  102.0;   77.0;  172.0;  39;    53.47;2019032413:00;eor
       4466;2019032413:28;    1;   98.0;   53.0;  114.0;  26;    56.20;2019032414:00;eor
       4466;2019032414:28;    1;   93.0;   41.0;  137.0;  44;    61.26;2019032415:00;eor
       4466;2019032415:28;    1;   -999;   51.0;  126.0;  49;    68.04;2019032416:00;eor
       4466;2019032416:28;    1;   98.0;   37.0;   55.0;  23;    75.93;2019032417:00;eor
       4466;2019032417:28;    1;  107.0;   12.0;   13.0;   0;    84.43;2019032418:00;eor
       4466;2019032418:28;    1;  111.0;    1.0;    1.0;   0;    93.11;2019032419:00;eor
       4466;2019032419:28;    1;  108.0;    0.0;    0.0;   0;   101.55;2019032420:00;eor
       4466;2019032420:28;    1;   93.0;    0.0;    0.0;   0;   109.34;2019032421:00;eor
       4466;2019032421:28;    1;   95.0;    0.0;    0.0;   0;   115.98;2019032422:00;eor
       4466;2019032422:28;    1;  112.0;    0.0;    0.0;   0;   120.90;2019032423:00;eor
       4466;2019032423:27;    1;  119.0;    0.0;    0.0;   0;   123.53;2019032500:00;eor
       4466;2019032500:27;    1;  120.0;    0.0;    0.0;   0;   123.52;2019032501:00;eor
       4466;2019032501:27;    1;  116.0;    0.0;    0.0;   0;   120.85;2019032502:00;eor
       4466;2019032502:27;    1;  112.0;    0.0;    0.0;   0;   115.90;2019032503:00;eor
       4466;2019032503:27;    1;   95.0;    0.0;    0.0;   0;   109.24;2019032504:00;eor
       4466;2019032504:27;    1;   -999;    0.0;    0.0;   0;   101.43;2019032505:00;eor
       4466;2019032505:27;    1;   95.0;    1.0;    1.0;   0;    92.96;2019032506:00;eor
       4466;2019032506:27;    1;  102.0;   17.0;   19.0;   0;    84.26;2019032507:00;eor
       4466;2019032507:27;    1;  113.0;   25.0;   25.0;   0;    75.73;2019032508:00;eor
       4466;2019032508:27;    1;  100.0;   54.0;   88.0;  40;    67.80;2019032509:00;eor
       4466;2019032509:27;    1;  105.0;   73.0;  125.0;  30;    60.98;2019032510:00;eor
       4466;2019032510:27;    1;  105.0;   75.0;  138.0;  29;    55.87;2019032511:00;eor
       4466;2019032511:27;    1;  108.0;   68.0;  139.0;  26;    53.09;2019032512:00;eor
       4466;2019032512:27;    1;  105.0;   68.0;  177.0;  39;    53.07;2019032513:00;eor
       4466;2019032513:27;    1;  104.0;   70.0;  155.0;  36;    55.82;2019032514:00;eor
       4466;2019032514:27;    1;   -999;   46.0;  183.0;  55;    60.90;2019032515:00;eor
       4466;2019032515:27;    1;  101.0;   42.0;   97.0;  36;    67.70;2019032516:00;eor
       4466;2019032516:27;    1;   97.0;   25.0;   83.0;  57;    75.60;2019032517:00;eor
       4466;2019032517:27;    1;   93.0;   10.0;   27.0;  49;    84.11;2019032518:00;eor
       4466;2019032518:27;    1;   92.0;    1.0;    1.0;   0;    92.78;2019032519:00;eor
       4466;2019032519:27;    1;   97.0;    0.0;    0.0;   0;   101.22;2019032520:00;eor
       4466;2019032520:27;    1;   91.0;    0.0;    0.0;   0;   109.00;2019032521:00;eor
       4466;2019032521:27;    1;   89.0;    0.0;    0.0;   0;   115.61;2019032522:00;eor
       4466;2019032522:27;    1;   89.0;    0.0;    0.0;   0;   120.52;2019032523:00;eor
       4466;2019032523:27;    1;  106.0;    0.0;    0.0;   0;   123.14;2019032600:00;eor
       4466;2019032600:27;    1;   86.0;    0.0;    0.0;   0;   123.13;2019032601:00;eor
       4466;2019032601:27;    1;   87.0;    0.0;    0.0;   0;   120.47;2019032602:00;eor
       4466;2019032602:27;    1;   91.0;    0.0;    0.0;   0;   115.54;2019032603:00;eor
       4466;2019032603:27;    1;  114.0;    0.0;    0.0;   0;   108.90;2019032604:00;eor
       4466;2019032604:27;    1;  104.0;    0.0;    0.0;   0;   101.10;2019032605:00;eor
       4466;2019032605:27;    1;  104.0;    1.0;    1.0;   0;    92.64;2019032606:00;eor
       4466;2019032606:27;    1;  115.0;   14.0;   14.0;   1;    83.94;2019032607:00;eor
       4466;2019032607:27;    1;  110.0;   49.0;   61.0;  23;    75.40;2019032608:00;eor
       4466;2019032608:27;    1;  103.0;   58.0;  114.0;  37;    67.46;2019032609:00;eor
       4466;2019032609:27;    1;  115.0;   80.0;   85.0;   5;    60.62;2019032610:00;eor
       4466;2019032610:27;    1;  115.0;   82.0;   92.0;   5;    55.49;2019032611:00;eor
       4466;2019032611:27;    1;  112.0;   95.0;  135.0;  20;    52.70;2019032612:00;eor
       4466;2019032612:27;    1;  112.0;   38.0;  145.0;  23;    52.68;2019032613:00;eor
       4466;2019032613:27;    1;  120.0;   78.0;   79.0;   0;    55.44;2019032614:00;eor
       4466;2019032614:27;    1;  119.0;   85.0;   95.0;  10;    60.54;2019032615:00;eor
       4466;2019032615:27;    1;  112.0;   59.0;   63.0;   0;    67.36;2019032616:00;eor
       4466;2019032616:27;    1;  115.0;   38.0;   40.0;   0;    75.28;2019032617:00;eor
       4466;2019032617:27;    1;  121.0;   13.0;   13.0;   0;    83.79;2019032618:00;eor
       4466;2019032618:27;    1;  120.0;    1.0;    1.0;   0;    92.46;2019032619:00;eor
       4466;2019032619:27;    1;  113.0;    0.0;    0.0;   0;   100.89;2019032620:00;eor
       4466;2019032620:27;    1;  116.0;    0.0;    0.0;   0;   108.65;2019032621:00;eor
       4466;2019032621:27;    1;  121.0;    0.0;    0.0;   0;   115.25;2019032622:00;eor
       4466;2019032622:27;    1;  119.0;    0.0;    0.0;   0;   120.14;2019032623:00;eor
       4466;2019032623:27;    1;  119.0;    0.0;    0.0;   0;   122.75;2019032700:00;eor
       4466;2019032700:27;    1;  120.0;    0.0;    0.0;   0;   122.74;2019032701:00;eor
       4466;2019032701:27;    1;  119.0;    0.0;    0.0;   0;   120.09;2019032702:00;eor
       4466;2019032702:27;    1;  117.0;    0.0;    0.0;   0;   115.18;2019032703:00;eor
       4466;2019032703:27;    1;  120.0;    0.0;    0.0;   0;   108.55;2019032704:00;eor
       4466;2019032704:27;    1;  120.0;    0.0;    0.0;   0;   100.77;2019032705:00;eor
       4466;2019032705:27;    1;  121.0;    1.0;    1.0;   0;    92.32;2019032706:00;eor
       4466;2019032706:27;    1;  123.0;    7.0;    7.0;   0;    83.62;2019032707:00;eor
       4466;2019032707:27;    1;  123.0;   13.0;   13.0;   0;    75.07;2019032708:00;eor
       4466;2019032708:27;    1;  124.0;   22.0;   22.0;   0;    67.12;2019032709:00;eor
       4466;2019032709:27;    1;  125.0;   26.0;   26.0;   0;    60.26;2019032710:00;eor
       4466;2019032710:27;    1;  126.0;   44.0;   44.0;   0;    55.11;2019032711:00;eor
       4466;2019032711:27;    1;  126.0;   57.0;   57.0;   0;    52.31;2019032712:00;eor
       4466;2019032712:27;    1;  127.0;   33.0;   34.0;   0;    52.29;2019032713:00;eor
       4466;2019032713:27;    1;  127.0;   25.0;   25.0;   0;    55.06;2019032714:00;eor
       4466;2019032714:27;    1;  127.0;   18.0;   18.0;   0;    60.18;2019032715:00;eor
       4466;2019032715:27;    1;  127.0;   20.0;   20.0;   0;    67.02;2019032716:00;eor
       4466;2019032716:27;    1;  127.0;   10.0;   10.0;   0;    74.95;2019032717:00;eor
       4466;2019032717:27;    1;  127.0;    4.0;    5.0;   0;    83.47;2019032718:00;eor
       4466;2019032718:27;    1;  127.0;    0.0;    0.0;   0;    92.14;2019032719:00;eor
       4466;2019032719:27;    1;  126.0;    0.0;    0.0;   0;   100.56;2019032720:00;eor
       4466;2019032720:27;    1;  127.0;    0.0;    0.0;   0;   108.31;2019032721:00;eor
       4466;2019032721:27;    1;  127.0;    0.0;    0.0;   0;   114.89;2019032722:00;eor
       4466;2019032722:27;    1;  126.0;    0.0;    0.0;   0;   119.76;2019032723:00;eor
       4466;2019032723:27;    1;  126.0;    0.0;    0.0;   0;   122.36;2019032800:00;eor
       4466;2019032800:27;    1;  125.0;    0.0;    0.0;   0;   122.35;2019032801:00;eor
       4466;2019032801:27;    1;  125.0;    0.0;    0.0;   0;   119.71;2019032802:00;eor
       4466;2019032802:27;    1;  124.0;    0.0;    0.0;   0;   114.82;2019032803:00;eor
       4466;2019032803:27;    1;  125.0;    0.0;    0.0;   0;   108.21;2019032804:00;eor
       4466;2019032804:27;    1;  125.0;    0.0;    0.0;   0;   100.44;2019032805:00;eor
       4466;2019032805:27;    1;  126.0;    1.0;    1.0;   0;    92.00;2019032806:00;eor
       4466;2019032806:27;    1;  126.0;   11.0;   11.0;   0;    83.30;2019032807:00;eor
       4466;2019032807:26;    1;  126.0;   23.0;   23.0;   0;    74.75;2019032808:00;eor
       4466;2019032808:26;    1;  127.0;   43.0;   43.0;   0;    66.78;2019032809:00;eor
       4466;2019032809:26;    1;  127.0;   64.0;   66.0;   2;    59.90;2019032810:00;eor
       4466;2019032810:26;    1;  128.0;   72.0;   75.0;   1;    54.73;2019032811:00;eor
       4466;2019032811:26;    1;  129.0;   57.0;   57.0;   0;    51.92;2019032812:00;eor
       4466;2019032812:26;    1;  128.0;   73.0;   78.0;   4;    51.90;2019032813:00;eor
       4466;2019032813:26;    1;  129.0;   35.0;   35.0;   0;    54.69;2019032814:00;eor
       4466;2019032814:26;    1;  129.0;   45.0;   45.0;   0;    59.83;2019032815:00;eor
       4466;2019032815:26;    1;  124.0;   54.0;   63.0;  10;    66.68;2019032816:00;eor
       4466;2019032816:26;    1;  118.0;   43.0;   66.0;  24;    74.63;2019032817:00;eor
       4466;2019032817:26;    1;  110.0;   19.0;   23.0;   5;    83.15;2019032818:00;eor
       4466;2019032818:26;    1;  104.0;    1.0;    2.0;   0;    91.82;2019032819:00;eor
       4466;2019032819:26;    1;  105.0;    0.0;    0.0;   0;   100.24;2019032820:00;eor
       4466;2019032820:26;    1;  109.0;    0.0;    0.0;   0;   107.97;2019032821:00;eor
       4466;2019032821:26;    1;  109.0;    0.0;    0.0;   0;   114.53;2019032822:00;eor
       4466;2019032822:26;    1;   -999;    0.0;    0.0;   0;   119.38;2019032823:00;eor
       4466;2019032823:26;    1;   98.0;    0.0;    0.0;   0;   121.97;2019032900:00;eor
       4466;2019032900:26;    1;   97.0;    0.0;    0.0;   0;   121.96;2019032901:00;eor
       4466;2019032901:26;    1;   97.0;    0.0;    0.0;   0;   119.33;2019032902:00;eor
       4466;2019032902:26;    1;  113.0;    0.0;    0.0;   0;   114.46;2019032903:00;eor
       4466;2019032903:26;    1;  124.0;    0.0;    0.0;   0;   107.87;2019032904:00;eor
       4466;2019032904:26;    1;  123.0;    0.0;    0.0;   0;   100.11;2019032905:00;eor
       4466;2019032905:26;    1;  123.0;    1.0;    1.0;   0;    91.68;2019032906:00;eor
       4466;2019032906:26;    1;  123.0;   10.0;   10.0;   0;    82.98;2019032907:00;eor
       4466;2019032907:26;    1;  124.0;   24.0;   24.0;   0;    74.43;2019032908:00;eor
       4466;2019032908:26;    1;  124.0;   44.0;   44.0;   0;    66.44;2019032909:00;eor
       4466;2019032909:26;    1;  106.0;   83.0;  146.0;  41;    59.54;2019032910:00;eor
       4466;2019032910:26;    1;  115.0;  108.0;  139.0;  23;    54.36;2019032911:00;eor
       4466;2019032911:26;    1;  125.0;   87.0;   89.0;   0;    51.53;2019032912:00;eor
       4466;2019032912:26;    1;  126.0;   64.0;   65.0;   0;    51.52;2019032913:00;eor
       4466;2019032913:26;    1;  117.0;   83.0;  104.0;  13;    54.31;2019032914:00;eor
       4466;2019032914:26;    1;  108.0;   74.0;  132.0;  42;    59.47;2019032915:00;eor
       4466;2019032915:26;    1;  104.0;   58.0;  104.0;  43;    66.34;2019032916:00;eor
       4466;2019032916:26;    1;  101.0;   35.0;   78.0;  51;    74.30;2019032917:00;eor
       4466;2019032917:26;    1;   -999;   16.0;   30.0;  28;    82.84;2019032918:00;eor
       4466;2019032918:26;    1;   98.0;    2.0;    3.0;   0;    91.51;2019032919:00;eor
       4466;2019032919:26;    1;   97.0;    0.0;    0.0;   0;    99.91;2019032920:00;eor
       4466;2019032920:26;    1;   97.0;    0.0;    0.0;   0;   107.63;2019032921:00;eor
       4466;2019032921:26;    1;   96.0;    0.0;    0.0;   0;   114.17;2019032922:00;eor
       4466;2019032922:26;    1;   96.0;    0.0;    0.0;   0;   119.00;2019032923:00;eor
       4466;2019032923:26;    1;   95.0;    0.0;    0.0;   0;   121.59;2019033000:00;eor
       4466;2019033000:26;    1;   95.0;    0.0;    0.0;   0;   121.57;2019033001:00;eor
       4466;2019033001:26;    1;   94.0;    0.0;    0.0;   0;   118.96;2019033002:00;eor
       4466;2019033002:26;    1;   94.0;    0.0;    0.0;   0;   114.10;2019033003:00;eor
       4466;2019033003:26;    1;   95.0;    0.0;    0.0;   0;   107.53;2019033004:00;eor
       4466;2019033004:26;    1;   94.0;    0.0;    0.0;   0;    99.79;2019033005:00;eor
       4466;2019033005:26;    1;   95.0;    2.0;    2.0;   0;    91.36;2019033006:00;eor
       4466;2019033006:26;    1;   95.0;   17.0;   24.0;  23;    82.67;2019033007:00;eor
       4466;2019033007:26;    1;   96.0;   38.0;   77.0;  58;    74.10;2019033008:00;eor
       4466;2019033008:26;    1;   98.0;   53.0;  132.0;  60;    66.10;2019033009:00;eor
       4466;2019033009:26;    1;  101.0;   65.0;  176.0;  60;    59.19;2019033010:00;eor
       4466;2019033010:26;    1;  104.0;   72.0;  209.0;  60;    53.98;2019033011:00;eor
       4466;2019033011:26;    1;  106.0;   74.0;  226.0;  60;    51.15;2019033012:00;eor
       4466;2019033012:26;    1;  109.0;   90.0;  221.0;  57;    51.13;2019033013:00;eor
       4466;2019033013:26;    1;  110.0;   76.0;  195.0;  53;    53.94;2019033014:00;eor
       4466;2019033014:26;    1;  110.0;   77.0;  144.0;  44;    59.12;2019033015:00;eor
       4466;2019033015:26;    1;  113.0;   75.0;   97.0;  25;    66.00;2019033016:00;eor
       4466;2019033016:26;    1;  104.0;   45.0;   72.0;  51;    73.98;2019033017:00;eor
       4466;2019033017:26;    1;  101.0;   20.0;   28.0;  11;    82.52;2019033018:00;eor
       4466;2019033018:26;    1;   98.0;    2.0;    2.0;   0;    91.19;2019033019:00;eor
       4466;2019033019:26;    1;   97.0;    0.0;    0.0;   0;    99.58;2019033020:00;eor
       4466;2019033020:26;    1;  108.0;    0.0;    0.0;   0;   107.29;2019033021:00;eor
       4466;2019033021:26;    1;  121.0;    0.0;    0.0;   0;   113.82;2019033022:00;eor
       4466;2019033022:26;    1;  121.0;    0.0;    0.0;   0;   118.63;2019033023:00;eor
       4466;2019033023:26;    1;  123.0;    0.0;    0.0;   0;   121.20;2019033100:00;eor
       4466;2019033100:26;    1;  122.0;    0.0;    0.0;   0;   121.18;2019033101:00;eor
